tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down)
31401,2018,1,2,0,0,0,0.6931471805599453,0.0
31402,2018,3,1,0,0,0,0.0,1.0986122886681098
31501,2018,1,2,0,0,0,0.6931471805599453,0.0
31502,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
31600,2018,3,0,0,0,0,-inf,1.0986122886681098
31700,2018,2,1,0,0,0,0.0,0.6931471805599453
31800,2018,0,0,0,0,0,-inf,-inf
31900,2018,1,0,0,0,0,-inf,0.0
32000,2018,1,1,0,0,0,0.0,0.0
32100,2018,0,0,0,0,0,-inf,-inf
32300,2018,3,0,0,0,0,-inf,1.0986122886681098
32500,2018,1,2,0,0,0,0.6931471805599453,0.0
32600,2018,0,0,0,0,0,-inf,-inf
32900,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
33000,2018,0,0,0,0,0,-inf,-inf
33101,2018,3,1,0,0,0,0.0,1.0986122886681098
33102,2018,0,2,0,0,0,0.6931471805599453,-inf
33200,2018,0,1,0,0,0,0.0,-inf
33300,2018,1,0,0,0,0,-inf,0.0
33400,2018,2,5,0,0,0,1.6094379124341003,0.6931471805599453
33500,2018,1,3,0,0,0,1.0986122886681098,0.0
33600,2018,1,2,0,0,0,0.6931471805599453,0.0
33701,2018,0,2,0,0,0,0.6931471805599453,-inf
33800,2018,2,4,0,0,0,1.3862943611198906,0.6931471805599453
33900,2018,0,0,0,0,0,-inf,-inf
34000,2018,0,0,0,0,0,-inf,-inf
34100,2018,5,2,0,0,0,0.6931471805599453,1.6094379124341003
34400,2018,2,4,0,0,0,1.3862943611198906,0.6931471805599453
34501,2018,0,0,0,0,0,-inf,-inf
34502,2018,3,3,0,0,0,1.0986122886681098,1.0986122886681098
34600,2018,3,7,0,0,0,1.9459101490553132,1.0986122886681098
34701,2018,1,2,0,0,0,0.6931471805599453,0.0
34702,2018,0,0,0,0,0,-inf,-inf
34801,2018,1,1,0,0,0,0.0,0.0
34802,2018,0,0,0,0,0,-inf,-inf
34803,2018,1,0,0,0,0,-inf,0.0
34900,2018,0,2,0,0,0,0.6931471805599453,-inf
35100,2018,2,0,0,0,0,-inf,0.6931471805599453
35200,2018,0,0,0,0,0,-inf,-inf
35301,2018,0,2,0,0,0,0.6931471805599453,-inf
35302,2018,0,0,0,0,0,-inf,-inf
35500,2018,3,4,0,0,0,1.3862943611198906,1.0986122886681098
35601,2018,3,1,0,0,0,0.0,1.0986122886681098
35602,2018,1,1,0,0,0,0.0,0.0
35701,2018,0,1,0,0,0,0.0,-inf
35702,2018,0,0,0,0,0,-inf,-inf
35800,2018,1,0,0,0,0,-inf,0.0
35900,2018,3,4,0,0,0,1.3862943611198906,1.0986122886681098
36000,2018,3,0,0,0,0,-inf,1.0986122886681098
36100,2018,1,1,0,0,0,0.0,0.0
36201,2018,1,0,0,0,0,-inf,0.0
36203,2018,0,2,0,0,0,0.6931471805599453,-inf
36301,2018,0,2,0,0,0,0.6931471805599453,-inf
36302,2018,0,1,0,0,0,0.0,-inf
36303,2018,0,0,0,0,0,-inf,-inf
36400,2018,0,1,0,0,0,0.0,-inf
36501,2018,1,2,0,0,0,0.6931471805599453,0.0
36502,2018,1,0,0,0,0,-inf,0.0
36600,2018,3,2,0,0,0,0.6931471805599453,1.0986122886681098
36700,2018,10,5,1,0,0,1.6094379124341003,2.302585092994046
36901,2018,1,0,0,0,0,-inf,0.0
36902,2018,8,9,1,0,0,2.1972245773362196,2.0794415416798357
37200,2018,7,3,0,0,0,1.0986122886681098,1.9459101490553132
37300,2018,2,0,0,0,0,-inf,0.6931471805599453
37500,2018,0,0,0,0,0,-inf,-inf
37600,2018,3,6,1,0,0,1.791759469228055,1.0986122886681098
37700,2018,1,2,0,0,0,0.6931471805599453,0.0
37800,2018,6,0,0,0,0,-inf,1.791759469228055
37900,2018,3,5,0,0,0,1.6094379124341003,1.0986122886681098
38000,2018,1,2,0,0,0,0.6931471805599453,0.0
38100,2018,2,3,0,0,0,1.0986122886681098,0.6931471805599453
38200,2018,2,6,0,0,0,1.791759469228055,0.6931471805599453
38301,2018,0,0,0,0,0,-inf,-inf
38400,2018,2,4,0,0,0,1.3862943611198906,0.6931471805599453
38500,2018,3,1,0,0,0,0.0,1.0986122886681098
38700,2018,2,3,0,0,0,1.0986122886681098,0.6931471805599453
38800,2018,1,1,0,0,0,0.0,0.0
38900,2018,1,2,0,0,0,0.6931471805599453,0.0
39001,2018,0,1,0,0,0,0.0,-inf
39002,2018,0,1,0,0,0,0.0,-inf
39100,2018,0,0,0,0,0,-inf,-inf
100102,2018,0,0,0,0,0,-inf,-inf
100201,2018,0,0,0,0,0,-inf,-inf
101401,2018,0,0,0,0,0,-inf,-inf
200104,2018,0,0,0,0,0,-inf,-inf
202500,2018,0,1,0,0,0,0.0,-inf
203804,2018,0,0,0,0,0,-inf,-inf
204101,2018,0,0,0,0,0,-inf,-inf
204300,2018,0,0,0,0,0,-inf,-inf
204701,2018,0,0,0,0,0,-inf,-inf
205503,2018,0,0,0,0,0,-inf,-inf
205805,2018,0,0,0,0,0,-inf,-inf
205810,2018,0,0,0,0,0,-inf,-inf
210300,2018,1,0,0,0,0,-inf,0.0
210500,2018,0,0,0,0,0,-inf,-inf
304403,2018,1,0,0,0,0,-inf,0.0
400802,2018,0,0,0,0,0,-inf,-inf
403701,2018,1,0,0,0,0,-inf,0.0
408800,2018,0,0,0,0,0,-inf,-inf
408900,2018,0,1,0,0,0,0.0,-inf
409804,2018,0,0,0,0,0,-inf,-inf
980000,2018,0,1,0,0,0,0.0,-inf
980001,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
980002,2018,0,0,0,0,0,-inf,-inf
980003,2018,2,1,1,0,0,0.0,0.6931471805599453
980100,2018,0,1,0,0,0,0.0,-inf
980300,2018,3,2,0,0,0,0.6931471805599453,1.0986122886681098
980400,2018,2,6,0,0,0,1.791759469228055,0.6931471805599453
980600,2018,2,2,0,0,0,0.6931471805599453,0.6931471805599453
980701,2018,1,0,0,0,0,-inf,0.0
980702,2018,6,1,0,0,0,0.0,1.791759469228055
980800,2018,1,0,0,0,0,-inf,0.0
980901,2018,4,2,0,0,0,0.6931471805599453,1.3862943611198906
980902,2018,0,0,0,0,0,-inf,-inf
980903,2018,0,0,0,0,0,-inf,-inf
980906,2018,0,1,0,0,0,0.0,-inf
989100,2018,1,1,0,0,0,0.0,0.0
989200,2018,0,0,0,0,0,-inf,-inf
989300,2018,0,1,0,0,0,0.0,-inf
101,2019,18,15,1,0,0,2.70805020110221,2.8903717578961645
102,2019,2,4,1,0,0,1.3862943611198906,0.6931471805599453
200,2019,14,20,1,0,0,2.995732273553991,2.6390573296152584
300,2019,4,5,1,0,0,1.6094379124341003,1.3862943611198906
401,2019,7,2,1,0,0,0.6931471805599453,1.9459101490553132
403,2019,10,10,1,0,0,2.302585092994046,2.302585092994046
404,2019,16,12,1,0,0,2.4849066497880004,2.772588722239781
500,2019,19,20,1,0,0,2.995732273553991,2.9444389791664403
600,2019,19,23,1,0,0,3.1354942159291497,2.9444389791664403
701,2019,10,13,1,0,0,2.5649493574615367,2.302585092994046
702,2019,4,6,1,0,0,1.791759469228055,1.3862943611198906
801,2019,3,0,1,0,0,-inf,1.0986122886681098
803,2019,3,5,1,0,0,1.6094379124341003,1.0986122886681098
805,2019,5,8,1,0,0,2.0794415416798357,1.6094379124341003
806,2019,10,8,1,0,0,2.0794415416798357,2.302585092994046
901,2019,9,9,1,0,0,2.1972245773362196,2.1972245773362196
902,2019,5,9,1,0,0,2.1972245773362196,1.6094379124341003
1001,2019,3,8,1,0,0,2.0794415416798357,1.0986122886681098
1002,2019,8,7,1,0,0,1.9459101490553132,2.0794415416798357
1101,2019,5,7,1,0,0,1.9459101490553132,1.6094379124341003
1102,2019,3,1,1,0,0,0.0,1.0986122886681098
1201,2019,2,1,1,0,0,0.0,0.6931471805599453
1203,2019,0,0,1,0,0,-inf,-inf
1204,2019,4,7,1,0,0,1.9459101490553132,1.3862943611198906
1301,2019,0,1,1,0,0,0.0,-inf
1302,2019,2,0,1,0,0,-inf,0.6931471805599453
1400,2019,4,4,1,0,0,1.3862943611198906,1.3862943611198906
1500,2019,7,5,1,0,0,1.6094379124341003,1.9459101490553132
1600,2019,14,12,1,0,0,2.4849066497880004,2.6390573296152584
1700,2019,4,1,1,0,0,0.0,1.3862943611198906
1800,2019,3,2,1,0,0,0.6931471805599453,1.0986122886681098
1900,2019,3,1,1,0,0,0.0,1.0986122886681098
2000,2019,0,2,0,0,0,0.6931471805599453,-inf
2100,2019,1,0,1,0,0,-inf,0.0
2200,2019,3,1,1,0,0,0.0,1.0986122886681098
2300,2019,3,2,1,0,0,0.6931471805599453,1.0986122886681098
2400,2019,11,5,1,0,0,1.6094379124341003,2.3978952727983707
2500,2019,3,2,1,0,0,0.6931471805599453,1.0986122886681098
2701,2019,0,0,0,0,0,-inf,-inf
2702,2019,1,1,0,0,0,0.0,0.0
2801,2019,0,2,0,0,0,0.6931471805599453,-inf
2802,2019,4,5,0,0,0,1.6094379124341003,1.3862943611198906
2900,2019,7,4,0,0,0,1.3862943611198906,1.9459101490553132
3001,2019,0,0,0,0,0,-inf,-inf
3002,2019,0,0,0,0,0,-inf,-inf
3100,2019,2,1,0,0,0,0.0,0.6931471805599453
3200,2019,0,1,0,0,0,0.0,-inf
3300,2019,0,2,0,0,0,0.6931471805599453,-inf
3600,2019,0,1,0,0,0,0.0,-inf
3701,2019,1,0,0,0,0,-inf,0.0
3702,2019,0,0,0,0,0,-inf,-inf
3800,2019,5,5,0,0,0,1.6094379124341003,1.6094379124341003
3901,2019,6,4,0,0,0,1.3862943611198906,1.791759469228055
3902,2019,0,0,0,0,0,-inf,-inf
4001,2019,0,2,0,0,0,0.6931471805599453,-inf
4002,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
4101,2019,2,1,0,0,0,0.0,0.6931471805599453
4103,2019,1,1,0,0,0,0.0,0.0
4104,2019,3,0,0,0,0,-inf,1.0986122886681098
4201,2019,0,2,0,0,0,0.6931471805599453,-inf
4202,2019,1,1,0,0,0,0.0,0.0
5400,2019,0,0,0,0,0,-inf,-inf
5500,2019,0,0,0,0,0,-inf,-inf
5600,2019,2,0,0,0,0,-inf,0.6931471805599453
6000,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
6200,2019,0,0,0,0,0,-inf,-inf
6300,2019,0,0,0,0,0,-inf,-inf
6600,2019,1,5,0,0,0,1.6094379124341003,0.0
6700,2019,0,0,0,0,0,-inf,-inf
7000,2019,0,0,0,0,0,-inf,-inf
7101,2019,0,0,0,0,0,-inf,-inf
7200,2019,1,0,0,0,0,-inf,0.0
7300,2019,2,0,0,0,0,-inf,0.6931471805599453
7400,2019,1,3,0,0,0,1.0986122886681098,0.0
7700,2019,0,0,0,0,0,-inf,-inf
7800,2019,4,1,0,0,0,0.0,1.3862943611198906
7900,2019,0,1,0,0,0,0.0,-inf
8000,2019,1,0,0,0,0,-inf,0.0
8101,2019,0,0,0,0,0,-inf,-inf
8102,2019,0,1,0,0,0,0.0,-inf
8200,2019,0,0,0,0,0,-inf,-inf
8302,2019,0,1,0,0,0,0.0,-inf
8400,2019,0,0,0,0,0,-inf,-inf
8500,2019,2,1,0,0,0,0.0,0.6931471805599453
8601,2019,1,3,0,0,0,1.0986122886681098,0.0
8602,2019,1,0,0,0,0,-inf,0.0
8701,2019,3,4,0,0,0,1.3862943611198906,1.0986122886681098
8702,2019,3,1,0,0,0,0.0,1.0986122886681098
8801,2019,3,2,0,0,0,0.6931471805599453,1.0986122886681098
8802,2019,9,3,0,0,0,1.0986122886681098,2.1972245773362196
9000,2019,3,3,0,0,0,1.0986122886681098,1.0986122886681098
9100,2019,1,0,0,0,0,-inf,0.0
9200,2019,1,1,0,0,0,0.0,0.0
9300,2019,0,1,0,0,0,0.0,-inf
9400,2019,0,0,0,0,0,-inf,-inf
9500,2019,0,0,0,0,0,-inf,-inf
9600,2019,1,1,0,0,0,0.0,0.0
9801,2019,2,0,0,0,0,-inf,0.6931471805599453
9802,2019,1,0,0,0,0,-inf,0.0
10000,2019,1,0,0,0,0,-inf,0.0
10100,2019,0,0,0,0,0,-inf,-inf
10200,2019,0,0,0,0,0,-inf,-inf
10300,2019,0,0,0,0,0,-inf,-inf
10400,2019,0,0,0,0,0,-inf,-inf
10500,2019,0,0,0,0,0,-inf,-inf
10600,2019,0,1,0,0,0,0.0,-inf
10700,2019,0,0,0,0,0,-inf,-inf
10800,2019,2,1,0,0,0,0.0,0.6931471805599453
10900,2019,0,0,0,0,0,-inf,-inf
11000,2019,0,1,0,0,0,0.0,-inf
11100,2019,1,1,0,0,0,0.0,0.0
11200,2019,0,0,0,0,0,-inf,-inf
11300,2019,0,0,0,0,0,-inf,-inf
11400,2019,0,1,0,0,0,0.0,-inf
11500,2019,0,1,0,0,0,0.0,-inf
11700,2019,0,0,0,0,0,-inf,-inf
11800,2019,1,0,0,0,0,-inf,0.0
11900,2019,2,1,0,0,0,0.0,0.6931471805599453
12000,2019,0,1,0,0,0,0.0,-inf
12100,2019,1,2,0,0,0,0.6931471805599453,0.0
12201,2019,1,2,0,0,0,0.6931471805599453,0.0
12203,2019,1,1,0,0,0,0.0,0.0
12204,2019,0,1,0,0,0,0.0,-inf
12501,2019,1,2,1,0,0,0.6931471805599453,0.0
12502,2019,7,4,1,0,0,1.3862943611198906,1.9459101490553132
13100,2019,0,0,1,0,0,-inf,-inf
13200,2019,1,0,1,0,0,-inf,0.0
13300,2019,3,5,1,0,0,1.6094379124341003,1.0986122886681098
13401,2019,0,4,1,0,0,1.3862943611198906,-inf
13402,2019,3,1,1,0,0,0.0,1.0986122886681098
13500,2019,1,1,1,0,0,0.0,0.0
13601,2019,4,1,1,0,0,0.0,1.3862943611198906
13602,2019,1,0,0,0,0,-inf,0.0
13701,2019,1,1,0,0,0,0.0,0.0
13702,2019,4,1,0,0,0,0.0,1.3862943611198906
13800,2019,1,0,0,0,0,-inf,0.0
13900,2019,0,1,0,0,0,0.0,-inf
14000,2019,1,1,0,0,0,0.0,0.0
14100,2019,1,1,0,0,0,0.0,0.0
14201,2019,5,4,0,0,0,1.3862943611198906,1.6094379124341003
14202,2019,1,6,0,0,0,1.791759469228055,0.0
14300,2019,3,3,0,0,0,1.0986122886681098,1.0986122886681098
14400,2019,7,6,0,0,0,1.791759469228055,1.9459101490553132
14600,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
14700,2019,4,4,0,0,0,1.3862943611198906,1.3862943611198906
14800,2019,0,0,0,0,0,-inf,-inf
14900,2019,1,0,0,0,0,-inf,0.0
15102,2019,1,0,0,0,0,-inf,0.0
15300,2019,0,1,0,0,0,0.0,-inf
15600,2019,3,1,0,0,0,0.0,1.0986122886681098
15700,2019,1,2,0,0,0,0.6931471805599453,0.0
15800,2019,2,9,0,0,0,2.1972245773362196,0.6931471805599453
16001,2019,1,1,0,0,0,0.0,0.0
16002,2019,4,3,0,0,0,1.0986122886681098,1.3862943611198906
16100,2019,3,2,0,0,0,0.6931471805599453,1.0986122886681098
16200,2019,1,2,0,0,0,0.6931471805599453,0.0
16300,2019,2,0,0,0,0,-inf,0.6931471805599453
16500,2019,0,0,0,0,0,-inf,-inf
16600,2019,0,0,0,0,0,-inf,-inf
16702,2019,0,0,0,0,0,-inf,-inf
16901,2019,0,0,0,0,0,-inf,-inf
16902,2019,0,0,0,0,0,-inf,-inf
17000,2019,3,4,0,0,0,1.3862943611198906,1.0986122886681098
17201,2019,0,0,0,0,0,-inf,-inf
17300,2019,0,1,0,0,0,0.0,-inf
17500,2019,1,0,0,0,0,-inf,0.0
17601,2019,0,1,0,0,0,0.0,-inf
17602,2019,0,1,0,0,0,0.0,-inf
17702,2019,1,0,0,0,0,-inf,0.0
17800,2019,1,0,0,0,0,-inf,0.0
17900,2019,0,0,0,0,0,-inf,-inf
18001,2019,0,2,0,0,0,0.6931471805599453,-inf
18002,2019,1,2,0,0,0,0.6931471805599453,0.0
18300,2019,0,2,0,0,0,0.6931471805599453,-inf
18400,2019,1,1,0,0,0,0.0,0.0
18801,2019,0,0,0,0,0,-inf,-inf
18802,2019,0,1,0,0,0,0.0,-inf
19000,2019,0,1,0,0,0,0.0,-inf
19100,2019,3,0,0,0,0,-inf,1.0986122886681098
19200,2019,0,0,0,0,0,-inf,-inf
19501,2019,0,1,0,0,0,0.0,-inf
19502,2019,0,0,0,0,0,-inf,-inf
19700,2019,0,0,0,0,0,-inf,-inf
19800,2019,1,0,0,0,0,-inf,0.0
19900,2019,1,0,0,0,0,-inf,0.0
20000,2019,0,0,0,0,0,-inf,-inf
20101,2019,0,0,0,0,0,-inf,-inf
20102,2019,0,0,0,0,0,-inf,-inf
20200,2019,0,0,0,0,0,-inf,-inf
20300,2019,1,1,0,0,0,0.0,0.0
20400,2019,0,0,0,0,0,-inf,-inf
20500,2019,1,2,0,0,0,0.6931471805599453,0.0
20701,2019,3,5,0,0,0,1.6094379124341003,1.0986122886681098
20702,2019,2,1,0,0,0,0.0,0.6931471805599453
20800,2019,1,0,0,0,0,-inf,0.0
20900,2019,0,1,0,0,0,0.0,-inf
21000,2019,7,8,0,0,0,2.0794415416798357,1.9459101490553132
21100,2019,1,0,0,0,0,-inf,0.0
21200,2019,5,1,0,0,0,0.0,1.6094379124341003
21300,2019,0,1,0,0,0,0.0,-inf
21400,2019,6,10,0,0,0,2.302585092994046,1.791759469228055
21500,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
21600,2019,4,2,0,0,0,0.6931471805599453,1.3862943611198906
21700,2019,1,3,0,0,0,1.0986122886681098,0.0
21800,2019,0,0,0,0,0,-inf,-inf
21900,2019,1,0,0,0,0,-inf,0.0
22000,2019,0,0,0,0,0,-inf,-inf
23100,2019,0,1,0,0,0,0.0,-inf
23600,2019,3,3,0,0,0,1.0986122886681098,1.0986122886681098
23700,2019,0,1,0,0,0,0.0,-inf
23800,2019,0,0,0,0,0,-inf,-inf
24000,2019,0,1,0,0,0,0.0,-inf
24100,2019,2,1,0,0,0,0.0,0.6931471805599453
24300,2019,0,0,0,0,0,-inf,-inf
24400,2019,0,0,0,0,0,-inf,-inf
24500,2019,0,0,0,0,0,-inf,-inf
24600,2019,0,3,0,0,0,1.0986122886681098,-inf
24700,2019,0,0,0,0,0,-inf,-inf
24800,2019,1,0,0,0,0,-inf,0.0
24900,2019,0,0,0,0,0,-inf,-inf
25200,2019,0,1,0,0,0,0.0,-inf
25300,2019,3,1,0,0,0,0.0,1.0986122886681098
25400,2019,0,0,0,0,0,-inf,-inf
25500,2019,1,2,0,0,0,0.6931471805599453,0.0
25600,2019,0,0,0,0,0,-inf,-inf
25700,2019,1,3,0,0,0,1.0986122886681098,0.0
25900,2019,1,0,0,0,0,-inf,0.0
26000,2019,0,0,0,0,0,-inf,-inf
26100,2019,0,1,0,0,0,0.0,-inf
26200,2019,0,0,0,0,0,-inf,-inf
26301,2019,0,0,0,0,0,-inf,-inf
26302,2019,0,2,0,0,0,0.6931471805599453,-inf
26400,2019,2,0,0,0,0,-inf,0.6931471805599453
26500,2019,0,0,0,0,0,-inf,-inf
26600,2019,3,0,0,0,0,-inf,1.0986122886681098
26700,2019,1,1,0,0,0,0.0,0.0
26800,2019,0,0,0,0,0,-inf,-inf
26900,2019,1,0,0,0,0,-inf,0.0
27000,2019,0,0,0,0,0,-inf,-inf
27100,2019,2,1,0,0,0,0.0,0.6931471805599453
27200,2019,0,0,0,0,0,-inf,-inf
27300,2019,0,0,0,0,0,-inf,-inf
27401,2019,1,1,0,0,0,0.0,0.0
27402,2019,0,0,0,0,0,-inf,-inf
27500,2019,0,1,0,0,0,0.0,-inf
27600,2019,0,0,0,0,0,-inf,-inf
27700,2019,0,1,0,0,0,0.0,-inf
27800,2019,1,2,0,0,0,0.6931471805599453,0.0
27902,2019,0,0,0,0,0,-inf,-inf
28100,2019,1,0,0,0,0,-inf,0.0
28200,2019,0,0,0,0,0,-inf,-inf
28300,2019,2,0,0,0,0,-inf,0.6931471805599453
28500,2019,0,0,0,0,0,-inf,-inf
28600,2019,0,2,0,0,0,0.6931471805599453,-inf
28700,2019,2,0,0,0,0,-inf,0.6931471805599453
28800,2019,1,1,0,0,0,0.0,0.0
28901,2019,1,0,0,0,0,-inf,0.0
29000,2019,0,1,0,0,0,0.0,-inf
29100,2019,4,1,0,0,0,0.0,1.3862943611198906
29200,2019,0,0,0,0,0,-inf,-inf
29300,2019,0,2,0,0,0,0.6931471805599453,-inf
29400,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
29800,2019,0,1,0,0,0,0.0,-inf
29900,2019,1,0,0,0,0,-inf,0.0
30000,2019,1,0,0,0,0,-inf,0.0
30100,2019,0,1,0,0,0,0.0,-inf
30200,2019,1,0,0,0,0,-inf,0.0
30501,2019,0,0,0,0,0,-inf,-inf
30502,2019,0,1,0,0,0,0.0,-inf
30600,2019,1,1,0,0,0,0.0,0.0
30700,2019,2,1,0,0,0,0.0,0.6931471805599453
30800,2019,1,0,0,0,0,-inf,0.0
30900,2019,0,1,0,0,0,0.0,-inf
31000,2019,0,0,0,0,0,-inf,-inf
31101,2019,0,5,0,0,0,1.6094379124341003,-inf
31102,2019,0,3,0,0,0,1.0986122886681098,-inf
31200,2019,0,0,0,0,0,-inf,-inf
31300,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
31401,2019,2,3,0,0,0,1.0986122886681098,0.6931471805599453
31402,2019,1,2,0,0,0,0.6931471805599453,0.0
31501,2019,1,1,0,0,0,0.0,0.0
31502,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
31600,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
31700,2019,1,1,0,0,0,0.0,0.0
31800,2019,0,0,0,0,0,-inf,-inf
31900,2019,0,0,0,0,0,-inf,-inf
32000,2019,0,0,0,0,0,-inf,-inf
32100,2019,0,0,0,0,0,-inf,-inf
32300,2019,0,2,0,0,0,0.6931471805599453,-inf
32500,2019,1,1,0,0,0,0.0,0.0
32600,2019,0,2,0,0,0,0.6931471805599453,-inf
32900,2019,1,1,0,0,0,0.0,0.0
33000,2019,0,2,0,0,0,0.6931471805599453,-inf
33101,2019,0,2,0,0,0,0.6931471805599453,-inf
33102,2019,3,0,0,0,0,-inf,1.0986122886681098
33200,2019,0,0,0,0,0,-inf,-inf
33300,2019,0,0,0,0,0,-inf,-inf
33400,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
33500,2019,2,1,0,0,0,0.0,0.6931471805599453
33600,2019,1,0,0,0,0,-inf,0.0
33701,2019,0,1,0,0,0,0.0,-inf
33800,2019,7,3,0,0,0,1.0986122886681098,1.9459101490553132
33900,2019,2,1,0,0,0,0.0,0.6931471805599453
34000,2019,0,0,0,0,0,-inf,-inf
34100,2019,0,1,0,0,0,0.0,-inf
34400,2019,1,0,0,0,0,-inf,0.0
34501,2019,0,0,0,0,0,-inf,-inf
34502,2019,2,1,0,0,0,0.0,0.6931471805599453
34600,2019,4,3,0,0,0,1.0986122886681098,1.3862943611198906
34701,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
34702,2019,0,0,0,0,0,-inf,-inf
34801,2019,1,1,0,0,0,0.0,0.0
34802,2019,0,1,0,0,0,0.0,-inf
34803,2019,1,1,0,0,0,0.0,0.0
34900,2019,1,1,0,0,0,0.0,0.0
35100,2019,0,3,0,0,0,1.0986122886681098,-inf
35200,2019,0,1,0,0,0,0.0,-inf
35301,2019,1,0,0,0,0,-inf,0.0
35302,2019,0,2,0,0,0,0.6931471805599453,-inf
35500,2019,6,2,0,0,0,0.6931471805599453,1.791759469228055
35601,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
35602,2019,1,0,0,0,0,-inf,0.0
35701,2019,2,0,0,0,0,-inf,0.6931471805599453
35702,2019,0,0,0,0,0,-inf,-inf
35800,2019,1,0,0,0,0,-inf,0.0
35900,2019,4,6,0,0,0,1.791759469228055,1.3862943611198906
36000,2019,2,3,0,0,0,1.0986122886681098,0.6931471805599453
36100,2019,1,0,0,0,0,-inf,0.0
36201,2019,1,1,0,0,0,0.0,0.0
36203,2019,1,2,0,0,0,0.6931471805599453,0.0
36301,2019,3,3,0,0,0,1.0986122886681098,1.0986122886681098
36302,2019,0,0,0,0,0,-inf,-inf
36303,2019,0,1,0,0,0,0.0,-inf
36400,2019,5,1,0,0,0,0.0,1.6094379124341003
36501,2019,5,2,0,0,0,0.6931471805599453,1.6094379124341003
36502,2019,0,1,0,0,0,0.0,-inf
36600,2019,1,3,0,0,0,1.0986122886681098,0.0
36700,2019,11,12,1,0,0,2.4849066497880004,2.3978952727983707
36901,2019,1,0,0,0,0,-inf,0.0
36902,2019,8,8,1,0,0,2.0794415416798357,2.0794415416798357
37200,2019,3,5,0,0,0,1.6094379124341003,1.0986122886681098
37300,2019,1,3,0,0,0,1.0986122886681098,0.0
37500,2019,0,1,0,0,0,0.0,-inf
37600,2019,5,5,1,0,0,1.6094379124341003,1.6094379124341003
37700,2019,1,1,0,0,0,0.0,0.0
37800,2019,1,3,0,0,0,1.0986122886681098,0.0
37900,2019,4,3,0,0,0,1.0986122886681098,1.3862943611198906
38000,2019,1,2,0,0,0,0.6931471805599453,0.0
38100,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
38200,2019,7,1,0,0,0,0.0,1.9459101490553132
38301,2019,0,0,0,0,0,-inf,-inf
38400,2019,2,6,0,0,0,1.791759469228055,0.6931471805599453
38500,2019,1,2,0,0,0,0.6931471805599453,0.0
38700,2019,5,4,0,0,0,1.3862943611198906,1.6094379124341003
38800,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
38900,2019,0,1,0,0,0,0.0,-inf
39001,2019,1,0,0,0,0,-inf,0.0
39002,2019,0,0,0,0,0,-inf,-inf
39100,2019,0,0,0,0,0,-inf,-inf
100102,2019,0,0,0,0,0,-inf,-inf
100201,2019,1,0,0,0,0,-inf,0.0
101401,2019,0,0,0,0,0,-inf,-inf
200104,2019,0,0,0,0,0,-inf,-inf
202500,2019,1,0,0,0,0,-inf,0.0
203804,2019,0,0,0,0,0,-inf,-inf
204101,2019,0,0,0,0,0,-inf,-inf
204300,2019,0,0,0,0,0,-inf,-inf
204701,2019,0,0,0,0,0,-inf,-inf
205503,2019,0,0,0,0,0,-inf,-inf
205805,2019,1,0,0,0,0,-inf,0.0
205810,2019,0,0,0,0,0,-inf,-inf
210300,2019,0,2,0,0,0,0.6931471805599453,-inf
210500,2019,0,0,0,0,0,-inf,-inf
304403,2019,0,0,0,0,0,-inf,-inf
400802,2019,0,0,0,0,0,-inf,-inf
403701,2019,1,3,0,0,0,1.0986122886681098,0.0
408800,2019,0,0,0,0,0,-inf,-inf
408900,2019,0,0,0,0,0,-inf,-inf
409804,2019,0,1,0,0,0,0.0,-inf
980000,2019,2,1,0,0,0,0.0,0.6931471805599453
980001,2019,2,2,0,0,0,0.6931471805599453,0.6931471805599453
980002,2019,1,3,0,0,0,1.0986122886681098,0.0
980003,2019,4,1,1,0,0,0.0,1.3862943611198906
980100,2019,0,0,0,0,0,-inf,-inf
980300,2019,4,2,0,0,0,0.6931471805599453,1.3862943611198906
980400,2019,4,4,0,0,0,1.3862943611198906,1.3862943611198906
980600,2019,2,0,0,0,0,-inf,0.6931471805599453
980701,2019,1,0,0,0,0,-inf,0.0
980702,2019,1,2,0,0,0,0.6931471805599453,0.0
980800,2019,0,0,0,0,0,-inf,-inf
980901,2019,7,5,0,0,0,1.6094379124341003,1.9459101490553132
980902,2019,0,0,0,0,0,-inf,-inf
980903,2019,1,1,0,0,0,0.0,0.0
980906,2019,2,0,0,0,0,-inf,0.6931471805599453
